name,family,n,m,regime,truth,aegypti_found,aegypti_valid,aegypti_correct,aegypti_ms,aegypti_miss,chiba_found,chiba_valid,chiba_correct,chiba_ms,matmul_found,matmul_correct,matmul_ms,all_agree,dense_branch_runs
er_dense_00220,er_dense,22,207,dense,True,True,True,True,1.066100005118642,False,True,True,True,0.032500000088475645,True,True,0.18709999858401716,True,True
er_dense_00221,er_dense,33,442,dense,True,True,True,True,3.2348000022466294,False,True,True,True,0.06549999670824036,True,True,0.2869000018108636,True,True
er_dense_00222,er_dense,21,108,dense,True,True,True,True,1.5379000033135526,False,True,True,True,0.02720000338740647,True,True,0.13440000475384295,True,True
er_dense_00223,er_dense,29,348,dense,True,True,True,True,1.5130000028875656,False,True,True,True,0.039900005504023284,True,True,0.17010000010486692,True,True
er_dense_00224,er_dense,18,52,dense,True,True,True,True,1.1778999978560023,False,True,True,True,0.023100001271814108,True,True,0.1218999968841672,True,True
er_dense_00225,er_dense,21,83,dense,True,True,True,True,1.5121000033104792,False,True,True,True,0.026599998818710446,True,True,0.13700000272365287,True,True
er_dense_00226,er_dense,21,183,dense,True,True,True,True,0.8735000010346994,False,True,True,True,0.02970000059576705,True,True,0.15100000018719584,True,True
er_dense_00227,er_dense,22,126,dense,True,True,True,True,1.5110000022104941,False,True,True,True,0.028399997972883284,True,True,0.15079999866429716,True,True
er_dense_00228,er_dense,20,154,dense,True,True,True,True,1.0308999990229495,False,True,True,True,0.027000001864507794,True,True,0.1340000017080456,True,True
er_dense_00229,er_dense,26,255,dense,True,True,True,True,1.382399997964967,False,True,True,True,0.03470000228844583,True,True,0.1556999995955266,True,True
er_dense_00230,er_dense,32,257,dense,True,True,True,True,2.9242000018712133,False,True,True,True,0.041900006181094795,True,True,0.19139999494655058,True,True
er_dense_00231,er_dense,37,462,dense,True,True,True,True,3.586600003472995,False,True,True,True,0.05190000229049474,True,True,0.21500000002561137,True,True
er_dense_00232,er_dense,38,585,dense,True,True,True,True,2.724900004977826,False,True,True,True,0.06030000076862052,True,True,0.2518999972380698,True,True
er_dense_00233,er_dense,13,45,dense,True,True,True,True,0.5468000017572194,False,True,True,True,0.019299994164612144,True,True,0.11019999510608613,True,True
er_dense_00234,er_dense,15,91,dense,True,True,True,True,0.49279999802820385,False,True,True,True,0.020699997548945248,True,True,0.11420000373618677,True,True
er_dense_00235,er_dense,35,256,dense,True,True,True,True,4.022799999802373,False,True,True,True,0.043300002289470285,True,True,0.1965000046766363,True,True
er_dense_00236,er_dense,14,37,dense,True,True,True,True,0.7471999997505918,False,True,True,True,0.020300001779105514,True,True,0.11740000627469271,True,True
er_dense_00237,er_dense,20,105,dense,True,True,True,True,1.2251000007381663,False,True,True,True,0.02710000262595713,True,True,0.13480000052368268,True,True
er_dense_00238,er_dense,26,281,dense,True,True,True,True,1.2346999938017689,False,True,True,True,0.03640000068116933,True,True,0.1658000037423335,True,True
er_dense_00239,er_dense,32,201,dense,True,True,True,True,4.624799999874085,False,True,True,True,0.040899998566601425,True,True,0.17799999477574602,True,True
er_dense_00240,er_dense,22,98,dense,True,True,True,True,1.6612000035820529,False,True,True,True,0.03550000110408291,True,True,0.16120000509545207,True,True
er_dense_00241,er_dense,15,95,dense,True,True,True,True,0.5152000012458302,False,True,True,True,0.021699997887481004,True,True,0.11310000263620168,True,True
er_dense_00242,er_dense,32,273,dense,True,True,True,True,2.791300001263153,False,True,True,True,0.040899998566601425,True,True,0.1762000028975308,True,True
er_dense_00243,er_dense,15,38,dense,True,True,True,True,0.8615000042482279,False,True,True,True,0.020799998310394585,True,True,0.11449999874457717,True,True
er_dense_00244,er_dense,31,178,dense,True,True,True,True,3.398699998797383,False,True,True,True,0.03879999712808058,True,True,0.19410000095376745,True,True
er_dense_00245,er_dense,37,360,dense,True,True,True,True,3.7042999974801205,False,True,True,True,0.05450000026030466,True,True,0.2119999990100041,True,True
er_dense_00246,er_dense,20,99,dense,True,True,True,True,1.2757000004057772,False,True,True,True,0.026200003048870713,True,True,0.13449999823933467,True,True
er_dense_00247,er_dense,19,117,dense,True,True,True,True,0.9503999972366728,False,True,True,True,0.02439999661874026,True,True,0.13269999908516183,True,True
er_dense_00248,er_dense,33,382,dense,True,True,True,True,2.6503000044613145,False,True,True,True,0.0470000013592653,True,True,0.20619999850168824,True,True
er_dense_00249,er_dense,35,520,dense,True,True,True,True,2.0934999993187375,False,True,True,True,0.048099995183292776,True,True,0.25100000493694097,True,True
er_dense_00250,er_dense,10,35,dense,True,True,True,True,0.3763999993680045,False,True,True,True,0.019400002202019095,True,True,0.1272999943466857,True,True
er_dense_00251,er_dense,28,277,dense,True,True,True,True,1.7874999975902028,False,True,True,True,0.0368999972124584,True,True,0.17079999815905467,True,True
er_dense_00252,er_dense,28,151,dense,True,True,True,True,2.7897000036318786,False,True,True,True,0.03609999839682132,True,True,0.16279999545076862,True,True
er_dense_00253,er_dense,15,79,dense,True,True,True,True,0.6246999982977286,False,True,True,True,0.02149999636458233,True,True,0.11559999984456226,True,True
er_dense_00254,er_dense,22,93,dense,True,True,True,True,1.6105999966384843,False,True,True,True,0.029000002541579306,True,True,0.14260000170907006,True,True
er_dense_00255,er_dense,23,144,dense,True,True,True,True,1.5432000000146218,False,True,True,True,0.02970000059576705,True,True,0.14850000297883525,True,True
er_dense_00256,er_dense,26,133,dense,True,True,True,True,2.209599995694589,False,True,True,True,0.03390000347280875,True,True,0.17469999875174835,True,True
er_dense_00257,er_dense,37,549,dense,True,True,True,True,2.909800001361873,False,True,True,True,0.05280000186758116,True,True,0.250599994615186,True,True
er_dense_00258,er_dense,27,154,dense,True,True,True,True,2.460799994878471,False,True,True,True,0.0351999988197349,True,True,0.16450000111944973,True,True
er_dense_00259,er_dense,35,407,dense,True,True,True,True,2.8696000008494593,False,True,True,True,0.05160000000614673,True,True,0.21279999782564119,True,True
er_dense_00260,er_dense,38,588,dense,True,True,True,True,3.0358000003616326,False,True,True,True,0.06219999340828508,True,True,0.25830000231508166,True,True
er_dense_00261,er_dense,27,229,dense,True,True,True,True,1.8490000002202578,False,True,True,True,0.03590000414988026,True,True,0.16239999968092889,True,True
er_dense_00262,er_dense,29,344,dense,True,True,True,True,1.5382999990833923,False,True,True,True,0.040899998566601425,True,True,0.185500000952743,True,True
er_dense_00263,er_dense,36,440,dense,True,True,True,True,3.19840000156546,False,True,True,True,0.05249999958323315,True,True,0.2243999988422729,True,True
er_dense_00264,er_dense,40,661,dense,True,True,True,True,2.8209000010974705,False,True,True,True,0.05660000169882551,True,True,0.3620999996201135,True,True
er_dense_00265,er_dense,39,540,dense,True,True,True,True,3.532300004735589,False,True,True,True,0.056400000175926834,True,True,0.24359999952139333,True,True
er_dense_00266,er_dense,36,536,dense,True,True,True,True,2.290000003995374,False,True,True,True,0.050900001951958984,True,True,0.23240000155055895,True,True
er_dense_00267,er_dense,34,466,dense,True,True,True,True,2.165700003388338,False,True,True,True,0.04769999941345304,True,True,0.21130000095581636,True,True
er_dense_00268,er_dense,21,77,dense,True,True,True,True,1.5596000012010336,False,True,True,True,0.02710000262595713,True,True,0.13900000340072438,True,True
er_dense_00269,er_dense,33,369,dense,True,True,True,True,2.928100002463907,False,True,True,True,0.04920000355923548,True,True,0.2085999949485995,True,True
er_dense_00270,er_dense,37,251,dense,True,True,True,True,4.560599998512771,False,True,True,True,0.048099995183292776,True,True,0.20870000298600644,True,True
er_dense_00271,er_dense,10,26,dense,True,True,True,True,0.4034000012325123,False,True,True,True,0.017899998056236655,True,True,0.12109999806853011,True,True
er_dense_00272,er_dense,39,404,dense,True,True,True,True,4.378199999337085,False,True,True,True,0.056899996707215905,True,True,0.23129999317461625,True,True
er_dense_00273,er_dense,39,613,dense,True,True,True,True,2.779799993732013,False,True,True,True,0.05570000212173909,True,True,0.2538999979151413,True,True
er_dense_00274,er_dense,34,486,dense,True,True,True,True,2.273799997055903,False,True,True,True,0.04749999789055437,True,True,0.22080000053392723,True,True
er_dense_00275,er_dense,24,165,dense,True,True,True,True,1.7048999943654053,False,True,True,True,0.03139999898849055,True,True,0.1430000047548674,True,True
er_dense_00276,er_dense,12,54,dense,True,True,True,True,0.3798000034294091,False,True,True,True,0.01799999881768599,True,True,0.112900001113303,True,True
er_dense_00277,er_dense,18,75,dense,True,True,True,True,1.0880999980145134,False,True,True,True,0.023300002794712782,True,True,0.13049999688519165,True,True
er_dense_00278,er_dense,21,84,dense,True,True,True,True,1.4969999974709935,False,True,True,True,0.02649999805726111,True,True,0.13840000610798597,True,True
er_dense_00279,er_dense,35,404,dense,True,True,True,True,3.166000002238434,False,True,True,True,0.05179999425308779,True,True,0.20899999799439684,True,True
er_dense_00280,er_dense,27,240,dense,True,True,True,True,2.076899996609427,False,True,True,True,0.036600002204068005,True,True,0.16060000052675605,True,True
er_dense_00281,er_dense,18,125,dense,True,True,True,True,0.7297999982256442,False,True,True,True,0.02390000008745119,True,True,0.12969999806955457,True,True
er_dense_00282,er_dense,14,32,sparse,True,True,True,True,0.0881000014487654,False,True,True,True,0.018799997633323073,True,True,0.11300000187475234,True,False
er_dense_00283,er_dense,31,197,dense,True,True,True,True,2.985300001455471,False,True,True,True,0.03760000254260376,True,True,0.17610000213608146,True,True
er_dense_00284,er_dense,16,101,dense,True,True,True,True,0.6024999966030009,False,True,True,True,0.022000000171829015,True,True,0.11590000212891027,True,True
er_dense_00285,er_dense,32,183,dense,True,True,True,True,3.8605999943683855,False,True,True,True,0.04430000262800604,True,True,0.19079999765381217,True,True
er_dense_00286,er_dense,16,70,dense,True,True,True,True,0.803700000687968,False,True,True,True,0.022000000171829015,True,True,0.12119999882997945,True,True
er_dense_00287,er_dense,24,103,dense,True,True,True,True,1.9529999990481883,False,True,True,True,0.030099996365606785,True,True,0.149500003317371,True,True
er_dense_00288,er_dense,39,396,dense,True,True,True,True,4.343700005847495,False,True,True,True,0.05850000161444768,True,True,0.22850000095786527,True,True
er_dense_00289,er_dense,27,232,dense,True,True,True,True,2.147699997294694,False,True,True,True,0.03699999797390774,True,True,0.1640999980736524,True,True
er_dense_00290,er_dense,14,75,dense,True,True,True,True,0.4811999970115721,False,True,True,True,0.02050000330200419,True,True,0.11750000703614205,True,True
er_dense_00291,er_dense,33,210,dense,True,True,True,True,7.508800001232885,False,True,True,True,0.04249999619787559,True,True,0.18780000391416252,True,True
er_dense_00292,er_dense,32,327,dense,True,True,True,True,2.3758000024827197,False,True,True,True,0.04340000305091962,True,True,0.17520000255899504,True,True
er_dense_00293,er_dense,32,204,dense,True,True,True,True,3.339599999890197,False,True,True,True,0.037699996028095484,True,True,0.17120000120485201,True,True
er_dense_00294,er_dense,32,286,dense,True,True,True,True,2.7486000035423785,False,True,True,True,0.03979999746661633,True,True,0.17270000535063446,True,True
er_dense_00295,er_dense,33,363,dense,True,True,True,True,2.4810000031720847,False,True,True,True,0.04610000178217888,True,True,0.1975999985006638,True,True
er_dense_00296,er_dense,16,84,dense,True,True,True,True,0.7016999952611513,False,True,True,True,0.021699997887481004,True,True,0.12660000356845558,True,True
er_dense_00297,er_dense,15,92,dense,True,True,True,True,0.8558999979868531,False,True,True,True,0.021599997126031667,True,True,0.11249999806750566,True,True
er_dense_00298,er_dense,22,94,dense,True,True,True,True,1.564199999847915,False,True,True,True,0.027800000680144876,True,True,0.13749999925494194,True,True
er_dense_00299,er_dense,18,64,dense,True,True,True,True,1.0799000010592863,False,True,True,True,0.023699998564552516,True,True,0.12509999942267314,True,True
er_dense_00300,er_dense,16,105,dense,True,True,True,True,0.5587999985436909,False,True,True,True,0.02130000211764127,True,True,0.11280000035185367,True,True
er_dense_00301,er_dense,17,46,dense,True,True,True,True,1.04750000173226,False,True,True,True,0.022000000171829015,True,True,0.12209999840706587,True,True
er_dense_00302,er_dense,13,59,dense,True,True,True,True,0.5094000007375143,False,True,True,True,0.02059999678749591,True,True,0.11559999984456226,True,True
er_dense_00303,er_dense,20,119,dense,True,True,True,True,1.0745999970822595,False,True,True,True,0.025199995434377342,True,True,0.12340000102994964,True,True
er_dense_00304,er_dense,13,55,dense,True,True,True,True,0.51299999904586,False,True,True,True,0.01840000186348334,True,True,0.10730000212788582,True,True
er_dense_00305,er_dense,34,296,dense,True,True,True,True,3.3547999992151745,False,True,True,True,0.05199999577598646,True,True,0.19999999494757503,True,True
er_dense_00306,er_dense,24,150,dense,True,True,True,True,1.625400000193622,False,True,True,True,0.029599999834317714,True,True,0.14200000441633165,True,True
er_dense_00307,er_dense,25,226,dense,True,True,True,True,1.3489000048139133,False,True,True,True,0.0318000020342879,True,True,0.1464000015403144,True,True
er_dense_00308,er_dense,26,276,dense,True,True,True,True,1.3694000008399598,False,True,True,True,0.039900005504023284,True,True,0.16899999900488183,True,True
er_dense_00309,er_dense,32,288,dense,True,True,True,True,2.926500004832633,False,True,True,True,0.04440000338945538,True,True,0.17289999959757552,True,True
er_dense_00310,er_dense,19,74,dense,True,True,True,True,1.42269999923883,False,True,True,True,0.02469999890308827,True,True,0.12740000238409266,True,True
er_dense_00311,er_dense,32,189,dense,True,True,True,True,3.2180999987758696,False,True,True,True,0.04030000127386302,True,True,0.18120000459020957,True,True
